Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps;Multi-Server Latency;Multi-Server Jitter,
EMCALI;Antioquia, Colombia;;oct-19;2.0;1.0;all;;median;1.0;29.0;9265.0;5440.0;9.27;5.44;;
EMCALI;Cauca Department, Colombia;;oct-19;29.0;8.0;all;;median;8.0;69.0;3266.0;3791.0;3.27;3.79;;
EMCALI;Valle del Cauca, Colombia;;oct-19;15036.0;4915.0;all;;median;4916.0;26.0;5925.0;844.0;5.93;0.84;;
Tigo;Antioquia, Colombia;;nov-19;129586.0;40374.0;all;;median;40367.0;11.0;14508.0;4778.0;14.51;4.78;;
Tigo;Arauca, Colombia;;nov-19;1.0;1.0;all;;median;1.0;11.0;3668.0;1429.0;3.67;1.43;;
Tigo;Atlantico, Colombia;;nov-19;18463.0;4648.0;all;;median;4646.0;12.0;11612.0;4260.0;11.61;4.26;;
Tigo;Bogota, Colombia;;nov-19;30294.0;9733.0;all;;median;9730.0;11.0;16631.0;4902.0;16.63;4.9;;
Tigo;Bolivar, Colombia;;nov-19;13882.0;4033.0;all;;median;4034.0;14.0;11138.0;3453.0;11.14;3.45;;
Tigo;Boyaca, Colombia;;nov-19;2467.0;719.0;all;;median;719.0;16.0;13268.0;3980.0;13.27;3.98;;
Tigo;Caldas, Colombia;;nov-19;12672.0;3587.0;all;;median;3587.0;18.0;11196.0;3883.0;11.2;3.88;;
Tigo;Casanare, Colombia;;nov-19;1.0;1.0;all;;median;1.0;14.0;10089.0;3225.0;10.09;3.23;;
Tigo;Cauca Department, Colombia;;nov-19;4967.0;1144.0;all;;median;1144.0;35.0;9632.0;3997.0;9.63;4.0;;
Tigo;Cesar, Colombia;;nov-19;4762.0;1431.0;all;;median;1431.0;39.0;9616.0;3113.0;9.62;3.11;;
Tigo;Choco, Colombia;;nov-19;356.0;61.0;all;;median;61.0;27.0;8105.0;4971.0;8.11;4.97;;
Tigo;Cordoba, Colombia;;nov-19;5858.0;1787.0;all;;median;1787.0;30.0;9687.0;3064.0;9.69;3.06;;
Tigo;Cundinamarca, Colombia;;nov-19;5661.0;1820.0;all;;median;1820.0;12.0;10916.0;4172.0;10.92;4.17;;
Tigo;Huila, Colombia;;nov-19;1.0;1.0;all;;median;1.0;37.0;23090.0;6236.0;23.09;6.24;;
Tigo;La Guajira, Colombia;;nov-19;6.0;6.0;all;;median;6.0;44.0;3737.0;2207.0;3.74;2.21;;
Tigo;Magdalena, Colombia;;nov-19;3444.0;1189.0;all;;median;1189.0;12.0;13317.0;4541.0;13.32;4.54;;
Tigo;Meta, Colombia;;nov-19;2043.0;593.0;all;;median;593.0;19.0;14467.0;4395.0;14.47;4.4;;
Tigo;Narino, Colombia;;nov-19;1058.0;326.0;all;;median;326.0;27.0;15447.0;4532.0;15.45;4.53;;
Tigo;North Santander, Colombia;;nov-19;7202.0;1729.0;all;;median;1730.0;33.0;10492.0;4427.0;10.49;4.43;;
Tigo;Putumayo, Colombia;;nov-19;6.0;4.0;all;;median;4.0;26.0;14746.0;9116.0;14.75;9.12;;
Tigo;Quindio, Colombia;;nov-19;6679.0;1896.0;all;;median;1896.0;29.0;10663.0;3711.0;10.66;3.71;;
Tigo;Risaralda, Colombia;;nov-19;20997.0;5354.0;all;;median;5354.0;19.0;10641.0;3950.0;10.64;3.95;;
Tigo;San Andrés and Providencia, Colombia;;nov-19;45.0;24.0;all;;median;24.0;125.0;671.0;2568.0;0.67;2.57;;
Tigo;Santander Department, Colombia;;nov-19;18129.0;5414.0;all;;median;5414.0;34.0;13403.0;4247.0;13.4;4.25;;
Tigo;Sucre, Colombia;;nov-19;4496.0;1183.0;all;;median;1183.0;30.0;9474.0;3039.0;9.47;3.04;;
Tigo;Tolima, Colombia;;nov-19;7914.0;1817.0;all;;median;1817.0;40.0;10541.0;5916.0;10.54;5.92;;
Tigo;Valle del Cauca, Colombia;;nov-19;39163.0;9116.0;all;;median;9115.0;23.0;10454.0;4154.0;10.45;4.15;;
Tigo;Vaupes, Colombia;;nov-19;2.0;2.0;all;;median;2.0;20.0;22484.0;5146.0;22.48;5.15;;
EMCALI;Antioquia, Colombia;;nov-19;3.0;3.0;all;;median;3.0;26.0;9041.0;4888.0;9.04;4.89;;
EMCALI;Cauca Department, Colombia;;nov-19;5.0;2.0;all;;median;2.0;42.0;3479.0;805.0;3.48;0.81;;
EMCALI;Valle del Cauca, Colombia;;nov-19;17230.0;5395.0;all;;median;5395.0;24.0;6555.0;850.0;6.56;0.85;;
Tigo;Antioquia, Colombia;;Dec 2019;151058.0;46512.0;all;;median;46505.0;11.0;19392.0;4941.0;19.39;4.94;;
Tigo;Arauca, Colombia;;Dec 2019;2.0;2.0;all;;median;2.0;12.0;8007.0;4085.0;8.01;4.09;;
Tigo;Atlantico, Colombia;;Dec 2019;16845.0;4691.0;all;;median;4690.0;12.0;19754.0;4747.0;19.75;4.75;;
Tigo;Bogota, Colombia;;Dec 2019;30240.0;10132.0;all;;median;10125.0;11.0;20917.0;5025.0;20.92;5.03;;
Tigo;Bolivar, Colombia;;Dec 2019;15414.0;4679.0;all;;median;4676.0;14.0;14987.0;3927.0;14.99;3.93;;
Tigo;Boyaca, Colombia;;Dec 2019;2291.0;737.0;all;;median;737.0;15.0;19176.0;4863.0;19.18;4.86;;
Tigo;Caldas, Colombia;;Dec 2019;12438.0;3621.0;all;;median;3620.0;18.0;11539.0;4063.0;11.54;4.06;;
Tigo;Cauca Department, Colombia;;Dec 2019;5219.0;1174.0;all;;median;1174.0;33.0;10051.0;3661.0;10.05;3.66;;
Tigo;Cesar, Colombia;;Dec 2019;3929.0;1382.0;all;;median;1375.0;32.0;10486.0;3159.0;10.49;3.16;;
Tigo;Choco, Colombia;;Dec 2019;213.0;42.0;all;;median;42.0;20.0;18086.0;4915.0;18.09;4.92;;
Tigo;Cordoba, Colombia;;Dec 2019;4681.0;1651.0;all;;median;1648.0;24.0;10563.0;3307.0;10.56;3.31;;
Tigo;Cundinamarca, Colombia;;Dec 2019;5881.0;1947.0;all;;median;1946.0;12.0;14474.0;4887.0;14.47;4.89;;
Tigo;Huila, Colombia;;Dec 2019;2.0;2.0;all;;median;2.0;45.0;16809.0;7568.0;16.81;7.57;;
Tigo;La Guajira, Colombia;;Dec 2019;8.0;5.0;all;;median;5.0;72.0;5178.0;5119.0;5.18;5.12;;
Tigo;Magdalena, Colombia;;Dec 2019;4064.0;1358.0;all;;median;1357.0;13.0;16496.0;4769.0;16.5;4.77;;
Tigo;Meta, Colombia;;Dec 2019;1860.0;649.0;all;;median;649.0;19.0;22328.0;4928.0;22.33;4.93;;
Tigo;Narino, Colombia;;Dec 2019;1258.0;424.0;all;;median;424.0;25.0;23032.0;5080.0;23.03;5.08;;
Tigo;North Santander, Colombia;;Dec 2019;5992.0;1638.0;all;;median;1637.0;34.0;11210.0;4548.0;11.21;4.55;;
Tigo;Putumayo, Colombia;;Dec 2019;1.0;1.0;all;;median;1.0;18.0;6119.0;5770.0;6.12;5.77;;
Tigo;Quindio, Colombia;;Dec 2019;6603.0;1952.0;all;;median;1952.0;26.0;11610.0;4035.0;11.61;4.04;;
Tigo;Risaralda, Colombia;;Dec 2019;19333.0;5182.0;all;;median;5182.0;18.0;12423.0;4688.0;12.42;4.69;;
Tigo;San Andrés and Providencia, Colombia;;Dec 2019;71.0;19.0;all;;median;18.0;113.0;220.0;1536.0;0.22;1.54;;
Tigo;Santander Department, Colombia;;Dec 2019;18344.0;5685.0;all;;median;5684.0;35.0;16141.0;4591.0;16.14;4.59;;
Tigo;Sucre, Colombia;;Dec 2019;3628.0;1165.0;all;;median;1164.0;28.0;9789.0;3185.0;9.79;3.19;;
Tigo;Tolima, Colombia;;Dec 2019;5813.0;1747.0;all;;median;1747.0;36.0;16887.0;5919.0;16.89;5.92;;
Tigo;Valle del Cauca, Colombia;;Dec 2019;35405.0;9306.0;all;;median;9305.0;20.0;12311.0;4678.0;12.31;4.68;;
Tigo;Vaupes, Colombia;;Dec 2019;6.0;4.0;all;;median;4.0;27.0;23696.0;5414.0;23.7;5.41;;
EMCALI;Antioquia, Colombia;;Dec 2019;1.0;1.0;all;;median;1.0;3.0;32387.0;26964.0;32.39;26.96;;
EMCALI;Cauca Department, Colombia;;Dec 2019;1.0;1.0;all;;median;1.0;27.0;3998.0;1521.0;4.0;1.52;;
EMCALI;Valle del Cauca, Colombia;;Dec 2019;13815.0;4709.0;all;;median;4708.0;26.0;6776.0;839.0;6.78;0.84;;
Tigo;Antioquia, Colombia;;Jan 2020;156344.0;46619.0;all;;median;46619.0;12.0;18180.0;4863.0;18.18;4.86;;
Tigo;Atlantico, Colombia;;Jan 2020;17941.0;5082.0;all;;median;5082.0;13.0;19002.0;4472.0;19.0;4.47;;
Tigo;Bogota, Colombia;;Jan 2020;33623.0;10541.0;all;;median;10541.0;11.0;20049.0;4991.0;20.05;4.99;;
Tigo;Bolivar, Colombia;;Jan 2020;15810.0;4588.0;all;;median;4588.0;15.0;15107.0;3779.0;15.11;3.78;;
Tigo;Boyaca, Colombia;;Jan 2020;2755.0;853.0;all;;median;853.0;15.0;15529.0;4481.0;15.53;4.48;;
Tigo;Caldas, Colombia;;Jan 2020;13841.0;3948.0;all;;median;3948.0;19.0;12050.0;4308.0;12.05;4.31;;
Tigo;Cauca Department, Colombia;;Jan 2020;5196.0;1221.0;all;;median;1221.0;29.0;9834.0;3908.0;9.83;3.91;;
Tigo;Cesar, Colombia;;Jan 2020;4918.0;1572.0;all;;median;1572.0;38.0;10452.0;3134.0;10.45;3.13;;
Tigo;Choco, Colombia;;Jan 2020;43.0;11.0;all;;median;11.0;24.0;9861.0;4651.0;9.86;4.65;;
Tigo;Cordoba, Colombia;;Jan 2020;5032.0;1707.0;all;;median;1707.0;27.0;10119.0;3101.0;10.12;3.1;;
Tigo;Cundinamarca, Colombia;;Jan 2020;7292.0;1952.0;all;;median;1952.0;12.0;12955.0;4754.0;12.96;4.75;;
Tigo;Huila, Colombia;;Jan 2020;72.0;17.0;all;;median;17.0;15.0;16130.0;16614.0;16.13;16.61;;
Tigo;La Guajira, Colombia;;Jan 2020;13.0;11.0;all;;median;11.0;41.0;5249.0;3305.0;5.25;3.31;;
Tigo;Magdalena, Colombia;;Jan 2020;5337.0;1558.0;all;;median;1558.0;16.0;15410.0;4653.0;15.41;4.65;;
Tigo;Meta, Colombia;;Jan 2020;2102.0;739.0;all;;median;739.0;20.0;21724.0;4839.0;21.72;4.84;;
Tigo;Narino, Colombia;;Jan 2020;1290.0;415.0;all;;median;415.0;25.0;21554.0;4970.0;21.55;4.97;;
Tigo;North Santander, Colombia;;Jan 2020;7775.0;1953.0;all;;median;1953.0;37.0;10204.0;4378.0;10.2;4.38;;
Tigo;Quindio, Colombia;;Jan 2020;6910.0;1975.0;all;;median;1975.0;26.0;13093.0;4198.0;13.09;4.2;;
Tigo;Risaralda, Colombia;;Jan 2020;21451.0;5739.0;all;;median;5739.0;18.0;14950.0;5086.0;14.95;5.09;;
Tigo;San Andrés and Providencia, Colombia;;Jan 2020;49.0;17.0;all;;median;17.0;39.0;373.0;606.0;0.37;0.61;;
Tigo;Santander Department, Colombia;;Jan 2020;25868.0;6862.0;all;;median;6862.0;38.0;12655.0;4426.0;12.66;4.43;;
Tigo;Sucre, Colombia;;Jan 2020;4052.0;1208.0;all;;median;1208.0;33.0;10086.0;3112.0;10.09;3.11;;
Tigo;Tolima, Colombia;;Jan 2020;6362.0;1763.0;all;;median;1763.0;39.0;15841.0;5702.0;15.84;5.7;;
Tigo;Valle del Cauca, Colombia;;Jan 2020;37996.0;9908.0;all;;median;9908.0;19.0;12248.0;4579.0;12.25;4.58;;
Tigo;Vaupes, Colombia;;Jan 2020;6.0;5.0;all;;median;5.0;27.0;25305.0;3306.0;25.31;3.31;;
Tigo;Vichada, Colombia;;Jan 2020;5.0;1.0;all;;median;1.0;22.0;10081.0;515.0;10.08;0.52;;
EMCALI;Antioquia, Colombia;;Jan 2020;1.0;1.0;all;;median;1.0;18.0;6829.0;683.0;6.83;0.68;;
EMCALI;Cauca Department, Colombia;;Jan 2020;29.0;8.0;all;;median;8.0;41.0;2488.0;933.0;2.49;0.93;;
EMCALI;Cundinamarca, Colombia;;Jan 2020;7.0;6.0;all;;median;6.0;22.0;9867.0;891.0;9.87;0.89;;
EMCALI;Magdalena, Colombia;;Jan 2020;7.0;3.0;all;;median;3.0;32.0;712.0;500.0;0.71;0.5;;
EMCALI;Valle del Cauca, Colombia;;Jan 2020;13003.0;4348.0;all;;median;4348.0;26.0;7002.0;831.0;7.0;0.83;;
Tigo;Amazonas, Colombia;;feb-20;;;all;;median;;;;;;;;
Tigo;Arauca, Colombia;;feb-20;;;all;;median;;;;;;;;
Tigo;Caquetá, Colombia;;feb-20;;;all;;median;;;;;;;;
Tigo;Casanare, Colombia;;feb-20;;;all;;median;;;;;;;;
Tigo;Guainia, Colombia;;feb-20;;;all;;median;;;;;;;;
Tigo;Putumayo, Colombia;;feb-20;;;all;;median;;;;;;;;
Tigo;Vaupes, Colombia;;feb-20;;;all;;median;;;;;;;;
Tigo;Vichada, Colombia;;feb-20;;;all;;median;;;;;;;;
Tigo;Guaviare, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Amazonas, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Antioquia, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Arauca, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Atlantico, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Bogota, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Bolivar, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Boyaca, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Caldas, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Caquetá, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Casanare, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Cesar, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Cordoba, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Cundinamarca, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Guainia, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Huila, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;La Guajira, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Meta, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Narino, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;North Santander, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Putumayo, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Quindio, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Risaralda, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;San Andrés and Providencia, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Santander Department, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Sucre, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Tolima, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Vaupes, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Vichada, Colombia;;feb-20;;;all;;median;;;;;;;;
EMCALI;Guaviare, Colombia;;feb-20;;;all;;median;;;;;;;;
Tigo;Antioquia, Colombia;;feb-20;169506.0;48855.0;all;;median;48855.0;11.0;20979.0;4984.0;20.98;4.98;;
Tigo;Atlantico, Colombia;;feb-20;17448.0;4928.0;all;;median;4928.0;12.0;21813.0;4702.0;21.81;4.7;;
Tigo;Bogota, Colombia;;feb-20;39827.0;11677.0;all;;median;11677.0;11.0;21726.0;5094.0;21.73;5.09;;
Tigo;Bolivar, Colombia;;feb-20;16674.0;4453.0;all;;median;4453.0;14.0;17917.0;4260.0;17.92;4.26;;
Tigo;Boyaca, Colombia;;feb-20;4032.0;1094.0;all;;median;1094.0;16.0;17866.0;4850.0;17.87;4.85;;
Tigo;Caldas, Colombia;;feb-20;15042.0;4256.0;all;;median;4256.0;18.0;14586.0;4730.0;14.59;4.73;;
Tigo;Cauca Department, Colombia;;feb-20;5494.0;1335.0;all;;median;1335.0;28.0;10140.0;4476.0;10.14;4.48;;
Tigo;Cesar, Colombia;;feb-20;5278.0;1544.0;all;;median;1544.0;31.0;15192.0;3735.0;15.19;3.74;;
Tigo;Choco, Colombia;;feb-20;80.0;39.0;all;;median;39.0;34.0;5384.0;2470.0;5.38;2.47;;
Tigo;Cordoba, Colombia;;feb-20;5560.0;1819.0;all;;median;1819.0;26.0;11583.0;3175.0;11.58;3.18;;
Tigo;Cundinamarca, Colombia;;feb-20;6854.0;2123.0;all;;median;2123.0;11.0;18659.0;5101.0;18.66;5.1;;
Tigo;Huila, Colombia;;feb-20;5.0;5.0;all;;median;5.0;24.0;10595.0;3971.0;10.6;3.97;;
Tigo;La Guajira, Colombia;;feb-20;11.0;7.0;all;;median;7.0;33.0;9018.0;7375.0;9.02;7.38;;
Tigo;Magdalena, Colombia;;feb-20;6018.0;1648.0;all;;median;1648.0;16.0;19512.0;4823.0;19.51;4.82;;
Tigo;Meta, Colombia;;feb-20;2329.0;626.0;all;;median;626.0;20.0;21608.0;4841.0;21.61;4.84;;
Tigo;Narino, Colombia;;feb-20;1328.0;447.0;all;;median;447.0;26.0;21723.0;4957.0;21.72;4.96;;
Tigo;North Santander, Colombia;;feb-20;7417.0;1818.0;all;;median;1818.0;34.0;11842.0;4720.0;11.84;4.72;;
Tigo;Quindio, Colombia;;feb-20;8058.0;2157.0;all;;median;2157.0;24.0;17059.0;4795.0;17.06;4.8;;
Tigo;Risaralda, Colombia;;feb-20;21763.0;5665.0;all;;median;5665.0;17.0;17448.0;5540.0;17.45;5.54;;
Tigo;San Andrés and Providencia, Colombia;;feb-20;106.0;33.0;all;;median;33.0;74.0;728.0;769.0;0.73;0.77;;
Tigo;Santander Department, Colombia;;feb-20;20979.0;6009.0;all;;median;6009.0;34.0;18622.0;4777.0;18.62;4.78;;
Tigo;Sucre, Colombia;;feb-20;3882.0;1172.0;all;;median;1172.0;32.0;11839.0;3255.0;11.84;3.26;;
Tigo;Tolima, Colombia;;feb-20;6712.0;1875.0;all;;median;1875.0;36.0;19197.0;5672.0;19.2;5.67;;
Tigo;Valle del Cauca, Colombia;;feb-20;41027.0;9964.0;all;;median;9964.0;19.0;13129.0;4725.0;13.13;4.73;;
EMCALI;Cauca Department, Colombia;;feb-20;21.0;8.0;all;;median;8.0;39.0;1403.0;892.0;1.4;0.89;;
EMCALI;Choco, Colombia;;feb-20;15.0;4.0;all;;median;4.0;39.0;2829.0;804.0;2.83;0.8;;
EMCALI;Magdalena, Colombia;;feb-20;3.0;2.0;all;;median;2.0;14.0;4421.0;745.0;4.42;0.75;;
EMCALI;Valle del Cauca, Colombia;;feb-20;12230.0;4381.0;all;;median;4381.0;23.0;7635.0;852.0;7.64;0.85;;
Tigo;Amazonas, Colombia;;mar-20;1.0;1.0;all;;median;1.0;16.0;8259.0;13744.0;8.26;13.74;;
Tigo;Antioquia, Colombia;;mar-20;278373.0;75425.0;all;;median;75425.0;13.0;17708.0;4667.0;17.71;4.67;;
Tigo;Atlantico, Colombia;;mar-20;43757.0;8734.0;all;;median;8734.0;16.0;12970.0;4304.0;12.97;4.3;;
Tigo;Bogota, Colombia;;mar-20;96749.0;20688.0;all;;median;20688.0;20.0;13434.0;4786.0;13.43;4.79;;
Tigo;Bolivar, Colombia;;mar-20;28779.0;6516.0;all;;median;6516.0;22.0;15701.0;3596.0;15.7;3.6;;
Tigo;Boyaca, Colombia;;mar-20;6487.0;1497.0;all;;median;1497.0;22.0;11387.0;4535.0;11.39;4.54;;
Tigo;Caldas, Colombia;;mar-20;30064.0;6954.0;all;;median;6954.0;25.0;11621.0;4073.0;11.62;4.07;;
Tigo;Cauca Department, Colombia;;mar-20;9216.0;1808.0;all;;median;1808.0;34.0;8085.0;3957.0;8.09;3.96;;
Tigo;Cesar, Colombia;;mar-20;9719.0;2241.0;all;;median;2241.0;46.0;10764.0;3854.0;10.76;3.85;;
Tigo;Choco, Colombia;;mar-20;496.0;46.0;all;;median;46.0;35.0;6251.0;3224.0;6.25;3.22;;
Tigo;Cordoba, Colombia;;mar-20;8369.0;2483.0;all;;median;2483.0;33.0;10594.0;3198.0;10.59;3.2;;
Tigo;Cundinamarca, Colombia;;mar-20;14459.0;3810.0;all;;median;3810.0;16.0;10190.0;4685.0;10.19;4.69;;
Tigo;Huila, Colombia;;mar-20;1.0;1.0;all;;median;1.0;52.0;10339.0;2005.0;10.34;2.01;;
Tigo;La Guajira, Colombia;;mar-20;9.0;7.0;all;;median;7.0;19.0;5078.0;4139.0;5.08;4.14;;
Tigo;Magdalena, Colombia;;mar-20;6969.0;1815.0;all;;median;1815.0;15.0;18196.0;4522.0;18.2;4.52;;
Tigo;Meta, Colombia;;mar-20;4982.0;1037.0;all;;median;1037.0;32.0;17052.0;4789.0;17.05;4.79;;
Tigo;Narino, Colombia;;mar-20;2369.0;620.0;all;;median;620.0;29.0;19566.0;4910.0;19.57;4.91;;
Tigo;North Santander, Colombia;;mar-20;9752.0;2284.0;all;;median;2284.0;36.0;10109.0;3914.0;10.11;3.91;;
Tigo;Putumayo, Colombia;;mar-20;2.0;2.0;all;;median;2.0;44.0;505.0;266.0;0.51;0.27;;
Tigo;Quindio, Colombia;;mar-20;15502.0;3452.0;all;;median;3452.0;28.0;11518.0;4234.0;11.52;4.23;;
Tigo;Risaralda, Colombia;;mar-20;42215.0;10604.0;all;;median;10604.0;24.0;10391.0;4067.0;10.39;4.07;;
Tigo;San Andrés and Providencia, Colombia;;mar-20;69.0;17.0;all;;median;17.0;47.0;969.0;814.0;0.97;0.81;;
Tigo;Santander Department, Colombia;;mar-20;31391.0;8327.0;all;;median;8327.0;36.0;16151.0;4508.0;16.15;4.51;;
Tigo;Sucre, Colombia;;mar-20;6340.0;1884.0;all;;median;1884.0;40.0;10324.0;3289.0;10.32;3.29;;
Tigo;Tolima, Colombia;;mar-20;16535.0;2981.0;all;;median;2981.0;46.0;10051.0;5559.0;10.05;5.56;;
Tigo;Valle del Cauca, Colombia;;mar-20;68783.0;15136.0;all;;median;15136.0;24.0;9837.0;4172.0;9.84;4.17;;
EMCALI;Antioquia, Colombia;;mar-20;1.0;1.0;all;;median;1.0;33.0;182.0;611.0;0.18;0.61;;
EMCALI;Cauca Department, Colombia;;mar-20;320.0;95.0;all;;median;95.0;37.0;2912.0;760.0;2.91;0.76;;
EMCALI;Choco, Colombia;;mar-20;3.0;1.0;all;;median;1.0;41.0;9527.0;873.0;9.53;0.87;;
EMCALI;Valle del Cauca, Colombia;;mar-20;20694.0;6403.0;all;;median;6403.0;30.0;5401.0;813.0;5.4;0.81;;
Tigo;Antioquia, Colombia;;Apr 2020;301219.0;74273.0;all;;median;74273.0;14.0;19170.0;4541.0;19.17;4.54;;
Tigo;Arauca, Colombia;;Apr 2020;8.0;3.0;all;;median;3.0;13.0;34900.0;34356.0;34.9;34.36;;
Tigo;Atlantico, Colombia;;Apr 2020;44248.0;9248.0;all;;median;9248.0;16.0;17365.0;4183.0;17.37;4.18;;
Tigo;Bogota, Colombia;;Apr 2020;100446.0;21300.0;all;;median;21300.0;15.0;16258.0;4684.0;16.26;4.68;;
Tigo;Bolivar, Colombia;;Apr 2020;38676.0;7912.0;all;;median;7912.0;23.0;12162.0;3196.0;12.16;3.2;;
Tigo;Boyaca, Colombia;;Apr 2020;6512.0;1564.0;all;;median;1564.0;17.0;14356.0;4499.0;14.36;4.5;;
Tigo;Caldas, Colombia;;Apr 2020;30024.0;6389.0;all;;median;6389.0;22.0;13977.0;3880.0;13.98;3.88;;
Tigo;Caquetá, Colombia;;Apr 2020;8.0;1.0;all;;median;1.0;25.0;96301.0;48177.0;96.3;48.18;;
Tigo;Casanare, Colombia;;Apr 2020;1.0;1.0;all;;median;1.0;25.0;36475.0;43259.0;36.48;43.26;;
Tigo;Cauca Department, Colombia;;Apr 2020;10366.0;2103.0;all;;median;2103.0;35.0;5717.0;3140.0;5.72;3.14;;
Tigo;Cesar, Colombia;;Apr 2020;10729.0;2475.0;all;;median;2475.0;32.0;10662.0;3751.0;10.66;3.75;;
Tigo;Choco, Colombia;;Apr 2020;882.0;72.0;all;;median;72.0;28.0;9352.0;4696.0;9.35;4.7;;
Tigo;Cordoba, Colombia;;Apr 2020;8224.0;2413.0;all;;median;2413.0;30.0;10123.0;3102.0;10.12;3.1;;
Tigo;Cundinamarca, Colombia;;Apr 2020;18356.0;4750.0;all;;median;4750.0;17.0;9373.0;3338.0;9.37;3.34;;
Tigo;Huila, Colombia;;Apr 2020;24.0;7.0;all;;median;7.0;25.0;27681.0;14279.0;27.68;14.28;;
Tigo;Magdalena, Colombia;;Apr 2020;8070.0;1839.0;all;;median;1839.0;23.0;15358.0;4448.0;15.36;4.45;;
Tigo;Meta, Colombia;;Apr 2020;4884.0;1011.0;all;;median;1011.0;22.0;18831.0;4845.0;18.83;4.85;;
Tigo;Narino, Colombia;;Apr 2020;2646.0;671.0;all;;median;671.0;30.0;17088.0;4841.0;17.09;4.84;;
Tigo;North Santander, Colombia;;Apr 2020;12623.0;2510.0;all;;median;2510.0;40.0;7965.0;3875.0;7.97;3.88;;
Tigo;Putumayo, Colombia;;Apr 2020;3.0;2.0;all;;median;2.0;30.0;15278.0;11582.0;15.28;11.58;;
Tigo;Quindio, Colombia;;Apr 2020;13920.0;3332.0;all;;median;3332.0;27.0;13891.0;4414.0;13.89;4.41;;
Tigo;Risaralda, Colombia;;Apr 2020;38394.0;9503.0;all;;median;9503.0;21.0;12289.0;4645.0;12.29;4.65;;
Tigo;San Andrés and Providencia, Colombia;;Apr 2020;53.0;8.0;all;;median;8.0;47.0;1608.0;2274.0;1.61;2.27;;
Tigo;Santander Department, Colombia;;Apr 2020;49018.0;11265.0;all;;median;11265.0;39.0;14607.0;4330.0;14.61;4.33;;
Tigo;Sucre, Colombia;;Apr 2020;6522.0;1931.0;all;;median;1931.0;38.0;10416.0;3290.0;10.42;3.29;;
Tigo;Tolima, Colombia;;Apr 2020;10004.0;2398.0;all;;median;2398.0;42.0;12844.0;5352.0;12.84;5.35;;
Tigo;Valle del Cauca, Colombia;;Apr 2020;71289.0;14680.0;all;;median;14680.0;24.0;9832.0;4016.0;9.83;4.02;;
EMCALI;Antioquia, Colombia;;Apr 2020;2.0;1.0;all;;median;1.0;17.0;4333.0;507.0;4.33;0.51;;
EMCALI;Cauca Department, Colombia;;Apr 2020;331.0;129.0;all;;median;129.0;29.0;3892.0;781.0;3.89;0.78;;
EMCALI;Valle del Cauca, Colombia;;Apr 2020;30519.0;7354.0;all;;median;7354.0;29.0;6033.0;800.0;6.03;0.8;;
Tigo;Antioquia, Colombia;;may-20;311290.0;77975.0;all;;median;77975.0;13.0;22015.0;4874.0;22.02;4.87;;
Tigo;Arauca, Colombia;;may-20;4.0;2.0;all;;median;2.0;27.0;46585.0;43979.0;46.59;43.98;;
Tigo;Atlantico, Colombia;;may-20;34241.0;8725.0;all;;median;8725.0;13.0;22330.0;4606.0;22.33;4.61;;
Tigo;Bogota, Colombia;;may-20;91965.0;21819.0;all;;median;21819.0;13.0;20799.0;4900.0;20.8;4.9;;
Tigo;Bolivar, Colombia;;may-20;40453.0;9356.0;all;;median;9356.0;23.0;13825.0;3710.0;13.83;3.71;;
Tigo;Boyaca, Colombia;;may-20;7541.0;1736.0;all;;median;1736.0;17.0;16505.0;4709.0;16.51;4.71;;
